dept_no,dept_name,emp_no,last_name,first_name,from_date,to_date
d005,Development,85300,Domenig,Panayotis,1986-11-27,9999-01-01
d005,Development,85394,Conta,Sastry,1987-10-20,9999-01-01
d007,Sales,85489,Zwicker,Adas,1988-09-12,9999-01-01
d005,Development,85532,Imataki,Jinxi,1993-03-04,9999-01-01
d007,Sales,85537,Bernatsky,Tzu,2000-01-02,9999-01-01
d005,Development,85555,Morrow,Parke,1999-07-14,9999-01-01
d005,Development,85583,Hiyoshi,Sanjeeva,1994-08-24,9999-01-01
d007,Sales,85641,Buescher,Breannda,1987-05-10,9999-01-01
d005,Development,85675,Spell,Ziya,1987-08-22,9999-01-01
d007,Sales,85743,Wissmann,Ramalingam,1991-05-27,9999-01-01
d007,Sales,85784,Cronau,Nechama,1992-10-25,9999-01-01
d007,Sales,85796,Boissier,Honglan,1998-01-17,9999-01-01
d005,Development,85850,Usdin,Leszek,1988-02-20,9999-01-01
d007,Sales,85866,Baek,Dinkar,1992-09-24,9999-01-01
d005,Development,85894,Eugenio,Teunis,1987-08-30,9999-01-01
d005,Development,85924,Menhardt,Gita,1994-06-18,9999-01-01
d007,Sales,85939,Schlegelmilch,Xinyu,1986-12-03,9999-01-01
d007,Sales,85988,Brlek,Aiichiro,1989-12-12,9999-01-01
d005,Development,86065,Fetvedt,Suebskul,1993-09-21,9999-01-01
d005,Development,86155,Luke,Tadahiko,1985-02-08,9999-01-01
d005,Development,86175,Herbst,Marc,1996-02-28,9999-01-01
d005,Development,86267,Guting,Masato,1992-07-22,9999-01-01
d005,Development,86342,Boguraev,Marit,1994-07-21,9999-01-01
d007,Sales,86395,Grospietsch,Duke,1989-01-14,9999-01-01
d005,Development,86404,Quaggetto,Jungsoon,1989-09-04,9999-01-01
d005,Development,86491,Conta,Shuzo,1985-12-18,9999-01-01
d005,Development,86561,Frolund,Thodoros,1993-08-16,9999-01-01
d007,Sales,86612,McAffer,Yuchang,1987-09-04,9999-01-01
d007,Sales,86626,Polajnar,Sashi,1987-06-16,9999-01-01
d005,Development,86631,Isaac,Tristan,1986-07-13,9999-01-01
d005,Development,86634,Terlouw,Odysseas,1990-04-29,9999-01-01
d007,Sales,86654,Taubenfeld,Jeane,1986-03-28,9999-01-01
d005,Development,86746,Seiwald,Parke,1991-03-27,9999-01-01
d007,Sales,86754,Vigier,Guadalupe,1993-06-28,9999-01-01
d007,Sales,86831,Nanard,KayLiang,1998-05-23,9999-01-01
d007,Sales,86948,Swan,Rosita,1998-09-14,9999-01-01
d005,Development,86984,Kawashima,Lakshmi,1987-06-17,9999-01-01
d005,Development,87022,Eterovic,Mario,1985-04-11,9999-01-01
d007,Sales,87030,Prenel,Shmuel,1987-10-01,9999-01-01
d005,Development,87054,Kandlur,Szabolcs,1991-11-22,9999-01-01
d007,Sales,87059,Leuchs,Girolamo,1988-04-12,9999-01-01
d005,Development,87070,Farrow,Tsz,1985-08-31,9999-01-01
d005,Development,87078,Muntz,Boalin,1993-01-22,9999-01-01
d007,Sales,87115,Zyda,Charlene,1986-02-13,9999-01-01
d007,Sales,87137,Tsunoo,Aluzio,1985-07-13,9999-01-01
d007,Sales,87161,Sudkamp,Ennio,1996-03-22,9999-01-01
d005,Development,87168,Beerel,Herb,1988-02-12,9999-01-01
d007,Sales,87202,Coors,Hatem,1985-11-08,9999-01-01
d007,Sales,87246,Melichar,Boaz,1994-01-21,9999-01-01
d007,Sales,87372,Stellhorn,Maren,1985-08-13,9999-01-01
d005,Development,87401,Zweizig,Shietung,1997-10-19,9999-01-01
d005,Development,87422,Lorcy,Mohamadou,1988-08-19,9999-01-01
d005,Development,87449,Validov,Golgen,1986-11-18,9999-01-01
d005,Development,87492,Kushner,Susuma,1992-12-22,9999-01-01
d005,Development,87504,Takanami,Fumiya,1988-11-14,9999-01-01
d005,Development,87568,Usery,Erez,1987-08-12,9999-01-01
d005,Development,87585,Morrin,Oscar,1986-09-01,9999-01-01
d005,Development,87640,Swift,Shigehito,1985-06-13,9999-01-01
d005,Development,87681,Birge,IEEE,1988-06-18,9999-01-01
d005,Development,87693,Osgood,Mikhail,1990-02-22,9999-01-01
d007,Sales,87697,Luit,Sanjoy,1986-08-10,9999-01-01
d007,Sales,87751,Frolund,Lakshmi,1985-06-28,9999-01-01
d005,Development,87824,Falster,Serenella,1987-06-18,9999-01-01
d007,Sales,87851,Asser,Aloys,1985-05-13,9999-01-01
d007,Sales,87852,Pokrovskii,Nikolaos,1987-05-28,9999-01-01
d005,Development,87875,Reeker,Anneli,1985-07-24,9999-01-01
d005,Development,87902,Compeau,Phuoc,1987-06-04,9999-01-01
d005,Development,87958,Mattern,Leandro,1988-07-14,9999-01-01
d005,Development,87982,Conia,Lijia,1988-03-24,9999-01-01
d005,Development,88005,Brookman,Mrinalini,1997-11-15,9999-01-01
d007,Sales,88010,Ventosa,Prodip,1995-02-20,9999-01-01
d005,Development,88015,Akiyama,Dmitry,1988-05-06,9999-01-01
d007,Sales,88032,Serra,Urs,1990-06-20,9999-01-01
d005,Development,88136,Stille,Shir,1996-08-02,9999-01-01
d005,Development,88145,Ernst,Sanjit,1986-10-28,9999-01-01
d005,Development,88195,Krogh,Ghassan,1987-04-08,9999-01-01
d005,Development,88262,Stassinopoulos,Sham,1986-05-02,9999-01-01
d005,Development,88298,Vidya,Shuji,1996-12-16,9999-01-01
d005,Development,88314,Denti,Tsutomu,1987-07-24,9999-01-01
d007,Sales,88340,Fiutem,Gad,1990-08-22,9999-01-01
d005,Development,88378,Rodier,Shaz,1990-07-04,9999-01-01
d005,Development,88387,Lundstrom,Sanjeeva,1996-05-05,9999-01-01
d007,Sales,88401,Eiter,Evgueni,1988-03-26,9999-01-01
d005,Development,88579,Himler,Vasilii,1987-05-07,9999-01-01
d005,Development,88599,Schneeberger,Kristin,1988-06-11,9999-01-01
d007,Sales,88600,Ranze,Bernd,1988-08-12,9999-01-01
d005,Development,88741,Rattan,Ottavia,1995-09-02,9999-01-01
d005,Development,88748,Sigstam,Satoru,1999-02-17,9999-01-01
d007,Sales,88975,Baak,Miomir,1986-10-06,9999-01-01
d005,Development,88997,Giveon,Leif,1993-01-27,9999-01-01
d007,Sales,89022,Orlowski,Atilio,1991-08-28,9999-01-01
d007,Sales,89026,Siprelle,Rafols,1990-02-16,9999-01-01
d005,Development,89063,Marshall,Gen,1987-09-08,9999-01-01
d005,Development,89119,Cyne,Pranjal,1994-10-13,9999-01-01
d005,Development,89133,Kermarrec,Fumino,1989-07-08,9999-01-01
d005,Development,89136,Swab,Poornachandra,1985-12-01,9999-01-01
d007,Sales,89154,Isaak,Dietrich,1995-10-04,9999-01-01
d007,Sales,89179,Kranzdorf,Weijing,1991-06-28,9999-01-01
d007,Sales,89265,Gopalakrishnan,Munir,1987-12-25,9999-01-01
d007,Sales,89275,Jonsson,Menkae,1998-05-21,9999-01-01
d005,Development,89300,Schaar,Xiaoqiang,1990-04-26,9999-01-01
d005,Development,89399,Smeets,Erzsebet,1986-08-11,9999-01-01
d005,Development,89404,Peng,Arnd,2002-03-02,9999-01-01
d007,Sales,89425,Baba,Chandrasekaran,1992-06-17,9999-01-01
d005,Development,89507,Orlowska,Diederik,1997-08-01,9999-01-01
d005,Development,89531,Boguraev,Sachem,1985-03-30,9999-01-01
d005,Development,89553,Pocchiola,Gilbert,1987-06-19,9999-01-01
d007,Sales,89573,Varley,Ute,1994-08-20,9999-01-01
d007,Sales,89760,Ducloy,Mandell,1987-05-11,9999-01-01
d005,Development,89785,Beerel,Amabile,2001-11-27,9999-01-01
d005,Development,89859,Lalonde,Guangming,1989-10-30,9999-01-01
d005,Development,89882,Murrill,Abdulla,1989-07-17,9999-01-01
d005,Development,89885,Zumaque,Supot,1985-02-22,9999-01-01
d007,Sales,89887,Munro,Zhonghui,1986-04-22,9999-01-01
d007,Sales,90052,Cangellaris,Gill,1999-09-11,9999-01-01
d005,Development,90059,Setia,Fumiyo,1988-10-20,9999-01-01
d005,Development,90080,Taubenfeld,Hyuncheol,1990-09-23,9999-01-01
d007,Sales,90122,Halevi,Taisook,1986-12-05,9999-01-01
d005,Development,90261,Merle,Rimli,1995-04-28,9999-01-01
d005,Development,90277,Alencar,Conor,1996-04-11,9999-01-01
d005,Development,90288,Shumilov,Jaideep,1990-12-21,9999-01-01
d005,Development,90309,Siegrist,Zengping,1998-12-08,9999-01-01
d007,Sales,90329,Renear,Palash,1996-11-06,9999-01-01
d005,Development,90357,Lunn,Honglan,1992-11-12,9999-01-01
d005,Development,90425,Schrift,Masasuke,1986-05-16,9999-01-01
d007,Sales,90519,Rodite,Syozo,1990-07-27,9999-01-01
d005,Development,90527,Erman,Shuzo,1998-06-12,9999-01-01
d005,Development,90572,Tokunaga,Naraig,1985-06-28,9999-01-01
d005,Development,90672,Vernadat,Xiaoqiang,1988-09-15,9999-01-01
d005,Development,90673,Hutton,Younwoo,1985-07-10,9999-01-01
d005,Development,90680,Nyrup,Frederique,1985-10-12,9999-01-01
d005,Development,90687,Limongiello,Babette,1985-10-02,9999-01-01
d007,Sales,90714,Manderick,Boriana,1985-10-31,9999-01-01
d007,Sales,90749,Vesna,Martins,1985-02-13,9999-01-01
d005,Development,90760,Vingron,Hein,1995-11-13,9999-01-01
d005,Development,90765,Neiman,Lein,1987-08-06,9999-01-01
d005,Development,90771,Luon,Divier,1990-11-22,9999-01-01
d005,Development,90793,Acton,Jinpo,1988-03-02,9999-01-01
d005,Development,90810,Buchter,Barton,1987-09-01,9999-01-01
d005,Development,90912,Feldmann,Kazunori,1993-10-29,9999-01-01
d007,Sales,90936,Yavatkar,Xinglin,1989-04-23,9999-01-01
d005,Development,90964,Kuszyk,Basil,2002-03-12,9999-01-01
d005,Development,91009,Liedekerke,Minghong,1991-11-28,9999-01-01
d007,Sales,91080,Skogmar,Parviz,1987-03-03,9999-01-01
d007,Sales,91113,Begiun,Goncalo,2000-01-30,9999-01-01
d007,Sales,91139,Quittner,Gererd,2000-01-03,9999-01-01
d005,Development,91246,Makrucki,Xiaoshan,1987-06-17,9999-01-01
d007,Sales,91265,Ohori,Somnath,1996-03-12,9999-01-01
d005,Development,91314,Fendler,Hilari,1988-12-24,9999-01-01
d007,Sales,91325,Beutelspacher,Phillip,1992-11-03,9999-01-01
d007,Sales,91452,Flasterstein,Nevio,1994-01-03,9999-01-01
d005,Development,91493,Gien,Filipe,1986-01-21,9999-01-01
d007,Sales,91496,Casperson,Sven,1999-12-07,9999-01-01
d005,Development,91510,Murthy,Chandrasekaran,1988-01-14,9999-01-01
d005,Development,91563,Munos,Hugh,1985-04-14,9999-01-01
d005,Development,91607,Speckmann,Josyula,1993-10-19,9999-01-01
d005,Development,91620,McDermid,Jenwei,1998-01-19,9999-01-01
d007,Sales,91637,Menhoudj,Gino,2001-04-03,9999-01-01
d007,Sales,91675,Wrigley,Parke,1991-11-20,9999-01-01
d005,Development,91722,Dolinsky,Yonghoan,1997-07-08,9999-01-01
d007,Sales,91774,Pietracaprina,Hugo,1986-01-02,9999-01-01
d005,Development,91820,Hofman,Arunachalam,1988-08-10,9999-01-01
d005,Development,91845,Zeidenstein,Caolyn,1988-08-26,9999-01-01
d005,Development,91932,Crooks,Zhenhua,1987-05-16,9999-01-01
d005,Development,92027,Adachi,Georg,1986-07-31,9999-01-01
d005,Development,92054,Cooley,Gonzalo,1986-09-11,9999-01-01
d007,Sales,92063,Olivero,Deniz,1987-12-02,9999-01-01
d007,Sales,92157,Matzel,Ioana,1992-08-04,9999-01-01
d005,Development,92210,Assaf,Kazuhito,1994-03-03,9999-01-01
d007,Sales,92323,Azuma,Florina,1999-12-27,9999-01-01
d007,Sales,92415,Lemarechal,Zorica,1985-12-30,9999-01-01
d005,Development,92429,Yurov,Mariusz,1986-04-11,9999-01-01
d005,Development,92513,Asrin,Honesty,1999-10-23,9999-01-01
d007,Sales,92592,Lorho,Kirk,1988-06-13,9999-01-01
d005,Development,92770,Braunmuhl,Sudharsan,1988-11-22,9999-01-01
d007,Sales,92802,Luks,Alair,1986-06-05,9999-01-01
d005,Development,92829,Kalefeld,Nechama,1994-09-27,9999-01-01
d005,Development,92835,Godskesen,Freyja,1986-03-20,9999-01-01
d005,Development,92842,Lorie,Maris,1988-06-29,9999-01-01
d007,Sales,92898,Ghazalie,Gil,1985-06-25,9999-01-01
d005,Development,92980,Kakkad,Quingbo,1987-02-03,9999-01-01
d007,Sales,93080,Heering,Amstein,1996-11-06,9999-01-01
d007,Sales,93130,Neimat,Kwun,1999-11-28,9999-01-01
d005,Development,93183,Marzano,Kenton,1985-11-04,9999-01-01
d007,Sales,93197,Magliocco,Arie,1999-05-02,9999-01-01
d007,Sales,93203,Zizka,Danel,1988-02-18,9999-01-01
d005,Development,93219,Kolinko,Dulce,1996-10-31,9999-01-01
d007,Sales,93221,McDermid,Sanjit,1987-07-20,9999-01-01
d005,Development,93224,Gonthier,Shigeo,1986-02-05,9999-01-01
d007,Sales,93241,Borstler,Juichirou,1986-11-27,9999-01-01
d007,Sales,93321,Nivat,Masako,1987-07-23,9999-01-01
d007,Sales,93329,Anily,Shirish,1989-12-31,9999-01-01
d007,Sales,93344,Escriba,Bernardo,1986-01-07,9999-01-01
d007,Sales,93357,Prochazka,Padma,1985-07-04,9999-01-01
d007,Sales,93366,Schach,Heejo,1987-03-08,9999-01-01
d005,Development,93389,Hooghiemstra,Sungwon,1986-11-22,9999-01-01
d005,Development,93399,Bennet,Rosalie,1987-12-09,9999-01-01
d007,Sales,93412,Sinicrope,Sivanarayana,1994-04-08,9999-01-01
d007,Sales,93430,Baar,Golgen,1994-02-27,9999-01-01
d007,Sales,93433,Tchuente,Abdelkader,1996-04-18,9999-01-01
d005,Development,93492,Yetim,Lenore,1987-09-16,9999-01-01
d005,Development,93509,Perl,Lijie,1985-12-09,9999-01-01
d007,Sales,93520,Unni,Angel,1990-11-15,9999-01-01
d007,Sales,93551,Shrader,Sanjay,1986-06-23,9999-01-01
d007,Sales,93611,Gronowski,Mizuhito,1997-11-17,9999-01-01
d005,Development,93745,Schrooten,Mandell,1992-04-15,9999-01-01
d007,Sales,93763,Jullig,Kazuhisa,1988-02-09,9999-01-01
d005,Development,93798,Azumi,Monique,1987-03-02,9999-01-01
d005,Development,93921,Driscoll,Chuanti,1989-05-27,9999-01-01
d007,Sales,93928,Axelband,Tomoyuki,1995-09-24,9999-01-01
d007,Sales,93932,Parveen,Giap,1987-10-09,9999-01-01
d005,Development,93958,Cyre,Morrie,1986-07-25,9999-01-01
d007,Sales,93960,Seghrouchni,Xianlong,1985-04-23,9999-01-01
d005,Development,93995,Luon,Saeed,1997-11-19,9999-01-01
d007,Sales,94008,Itzfeldt,Sumali,1992-08-03,9999-01-01
d005,Development,94034,Riesenhuber,Vasilis,1991-02-28,9999-01-01
d007,Sales,94042,Bruckman,Yonghoan,1991-12-10,9999-01-01
d005,Development,94142,Avouris,Weiyi,1987-08-22,9999-01-01
d005,Development,94211,Yurov,Martins,1988-12-04,9999-01-01
d005,Development,94285,Munro,Goa,1998-06-29,9999-01-01
d007,Sales,94287,Buchter,Kiyokazu,1985-06-20,9999-01-01
d005,Development,94320,Papsdorf,Kirk,1987-09-25,9999-01-01
d005,Development,94341,Serre,Bokyung,1986-11-11,9999-01-01
d005,Development,94342,Demizu,Ramalingam,1985-05-14,9999-01-01
d007,Sales,94462,Lukaszewicz,Sadegh,1989-09-20,9999-01-01
d005,Development,94480,Majewski,Remzi,1986-10-24,9999-01-01
d005,Development,94603,Kuszyk,Fox,1987-05-16,9999-01-01
d005,Development,94681,Clemencon,Nigel,1992-01-13,9999-01-01
d005,Development,94710,Schrooten,Anneke,1999-01-01,9999-01-01
d005,Development,94732,Eiter,Heping,1991-01-11,9999-01-01
d007,Sales,94775,Kilgore,Moie,1989-03-20,9999-01-01
d005,Development,94815,Dusink,Kwun,1986-07-14,9999-01-01
d007,Sales,94833,Kleiser,Miyeon,1985-04-01,9999-01-01
d005,Development,94864,Cronin,Boriana,1987-05-18,9999-01-01
d007,Sales,94914,Preusig,Ranan,1988-12-27,9999-01-01
d005,Development,94987,Berendt,Kazuhira,1994-11-20,9999-01-01
d005,Development,94998,Koblitz,Goh,1987-01-31,9999-01-01
d005,Development,95133,Strandh,Shiv,1992-07-27,9999-01-01
d007,Sales,95281,Savasere,Kensyu,1986-02-05,9999-01-01
d007,Sales,95322,Demizu,Remzi,1987-12-13,9999-01-01
d007,Sales,95346,Heering,Jouko,1988-01-21,9999-01-01
d007,Sales,95362,Zyda,Yonghong,1994-12-24,9999-01-01
d005,Development,95365,Sichman,Xuejia,1986-06-20,9999-01-01
d005,Development,95393,Magliocco,Udaiprakash,1985-05-02,9999-01-01
d007,Sales,95405,Ellozy,Phillip,1987-04-18,9999-01-01
d007,Sales,95470,Gajiwala,Roddy,1990-06-22,9999-01-01
d007,Sales,95505,Cooley,Tsz,1986-10-03,9999-01-01
d005,Development,95541,Whitcomb,Chinho,1993-06-17,9999-01-01
d007,Sales,95549,Sooriamurthi,Arun,1987-11-12,9999-01-01
d005,Development,95558,Etalle,Vasiliy,1988-06-03,9999-01-01
d005,Development,95647,Cheshire,Francoise,1990-09-01,9999-01-01
d005,Development,95662,Spell,Martien,1987-05-15,9999-01-01
d007,Sales,95670,Krybus,Shaleah,1998-06-03,9999-01-01
d005,Development,95696,Schaft,Akemi,1998-09-04,9999-01-01
d005,Development,95714,Kaiserswerth,Doohun,1994-12-07,9999-01-01
d005,Development,95736,Glinert,Nahum,1991-08-06,9999-01-01
d005,Development,95822,Teitelbaum,Divine,1999-07-09,9999-01-01
d005,Development,95853,Flasterstein,Manton,1996-12-21,9999-01-01
d005,Development,95992,Jenevein,Hirochika,1988-09-17,9999-01-01
d005,Development,96016,Falco,Giao,1993-03-26,9999-01-01
d005,Development,96059,Mandell,Valter,1986-05-24,9999-01-01
d007,Sales,96084,Piazza,Hauke,1995-06-22,9999-01-01
d005,Development,96099,Ritzmann,Roded,1991-06-27,9999-01-01
d007,Sales,96109,Chappelet,Jasminko,1988-09-13,9999-01-01
d005,Development,96132,Wroclawski,Sachem,1995-05-03,9999-01-01
d005,Development,96162,Dehkordi,Tokuyasu,1992-05-26,9999-01-01
d005,Development,96169,Bharadwaj,Roselyn,1999-08-21,9999-01-01
d005,Development,96196,Zambonelli,Berthier,1994-07-30,9999-01-01
d005,Development,96311,Riesenhuber,Candido,1988-01-06,9999-01-01
d005,Development,96432,Raoux,Taisook,1994-03-22,9999-01-01
d007,Sales,96521,Imataki,Gro,1985-11-18,9999-01-01
d005,Development,96560,Kushner,Parto,1998-04-19,9999-01-01
d007,Sales,96617,Peak,Shirish,1991-02-02,9999-01-01
d007,Sales,96630,Porenta,Danai,1992-01-31,9999-01-01
d007,Sales,96648,Perez,Josyula,1993-08-08,9999-01-01
d005,Development,96766,Trachtenberg,Van,1986-10-26,9999-01-01
d005,Development,96844,Maliniak,Tommaso,1996-08-30,9999-01-01
d005,Development,96853,Rissanen,Maha,1985-07-13,9999-01-01
d005,Development,96897,Willoner,Xiaobin,1994-04-19,9999-01-01
d005,Development,96900,Solovay,Dekang,1997-11-04,9999-01-01
d005,Development,96921,Waymire,Along,1997-11-13,9999-01-01
d007,Sales,96958,Shihab,Shaowen,1985-05-20,9999-01-01
d005,Development,97099,Kaiserswerth,Chinya,1986-07-10,9999-01-01
d005,Development,97123,Suppi,Basim,1996-01-25,9999-01-01
d005,Development,97126,Heyers,Nitsan,1998-08-10,9999-01-01
d005,Development,97136,Clouatre,Bartek,1987-09-28,9999-01-01
d005,Development,97194,Ozery,Dannz,1986-09-19,9999-01-01
d005,Development,97225,Erez,Adam,1988-05-21,9999-01-01
d007,Sales,97240,Krogh,Yongmin,1997-01-22,9999-01-01
d005,Development,97264,Roisin,Ennio,1992-01-10,9999-01-01
d005,Development,97287,Rajala,Chanjung,1990-03-09,9999-01-01
d007,Sales,97340,Hiyoshi,Vishu,1986-09-24,9999-01-01
d005,Development,97428,Sankaranarayanan,Rildo,1986-10-08,9999-01-01
d007,Sales,97523,Suppi,Bikash,1987-10-05,9999-01-01
d005,Development,97525,Krider,Shih,1985-03-03,9999-01-01
d005,Development,97628,Luck,Xiaobin,1990-07-12,9999-01-01
d007,Sales,97648,Kornyak,Suvo,1999-06-08,9999-01-01
d007,Sales,97677,Poulakidas,Taegyun,1992-11-06,9999-01-01
d007,Sales,97723,Mapelli,Gou,1986-03-09,9999-01-01
d007,Sales,97726,Veevers,Guther,1986-04-16,9999-01-01
d007,Sales,97781,Neimat,Divine,1987-06-23,9999-01-01
d005,Development,97796,Schoegge,Jacopo,1992-07-31,9999-01-01
d007,Sales,97885,Edelhoff,Seshu,1985-12-17,9999-01-01
d005,Development,97886,Chartres,Mario,1999-03-08,9999-01-01
d005,Development,97913,Staylopatis,Saeko,1997-07-23,9999-01-01
d005,Development,97948,Geffroy,Henk,2000-09-02,9999-01-01
d007,Sales,98017,Gils,Sachio,1985-05-21,9999-01-01
d007,Sales,98018,Pileggi,Yongdong,1995-03-08,9999-01-01
d005,Development,98072,Merro,Luerbio,1986-07-16,9999-01-01
d005,Development,98098,Eterovic,Feipei,1987-04-24,9999-01-01
d005,Development,98125,VanScheik,Subir,1988-02-04,9999-01-01
d007,Sales,98128,Ambroszkiewicz,Kazuhisa,1994-01-11,9999-01-01
d005,Development,98171,Busillo,Jaroslava,1986-08-20,9999-01-01
d005,Development,98192,Murtagh,Sumali,1986-02-10,9999-01-01
d005,Development,98212,Slutz,Sham,1990-08-12,9999-01-01
d005,Development,98241,Kroha,Felicidad,1986-01-25,9999-01-01
d005,Development,98253,Homond,Pragnesh,1998-06-21,9999-01-01
d007,Sales,98307,Leijenhorst,Douadi,1987-04-28,9999-01-01
d005,Development,98317,Vieri,Domenico,1998-11-23,9999-01-01
d005,Development,98323,Ponthieu,Amalendu,1987-04-25,9999-01-01
d007,Sales,98377,Flanders,Steve,1988-02-03,9999-01-01
d005,Development,98394,Anick,Berthier,1991-01-06,9999-01-01
d005,Development,98497,Cannata,Jianhao,1988-11-27,9999-01-01
d005,Development,98518,Rahimi,Gad,1995-01-22,9999-01-01
d005,Development,98536,Figueira,Francesca,1988-05-25,9999-01-01
d005,Development,98586,Steenbeek,Kauko,2002-04-11,9999-01-01
d005,Development,98619,Debuse,Sham,1991-09-03,9999-01-01
d005,Development,98628,Bahl,Radhika,1988-06-06,9999-01-01
d005,Development,98680,Tchuente,Serge,1994-06-10,9999-01-01
d007,Sales,98753,Murillo,Franziska,1991-09-12,9999-01-01
d005,Development,98766,Buchter,Gretta,1996-04-16,9999-01-01
d007,Sales,98807,Hanratty,Aloys,1998-03-28,9999-01-01
d005,Development,98813,Peck,Surveyors,1985-11-13,9999-01-01
d005,Development,98838,Deville,Kazuhito,1994-03-05,9999-01-01
d005,Development,98905,Negoita,Nikolaos,1985-09-13,9999-01-01
d005,Development,98977,Alameldin,Richara,1987-02-20,9999-01-01
d005,Development,98987,Suermann,Dipayan,1985-09-13,9999-01-01
d007,Sales,99014,Siprelle,Adly,1985-12-11,9999-01-01
d007,Sales,99050,Krichel,Stevo,1988-06-10,9999-01-01
d005,Development,99097,Munawer,Toshiki,1987-04-19,9999-01-01
d005,Development,99153,Montresor,Maik,1993-06-06,9999-01-01
d005,Development,99210,Morrin,Irene,1985-05-19,9999-01-01
d005,Development,99269,Gien,Leaf,1997-05-13,9999-01-01
d005,Development,99290,Basagni,Youssef,1995-08-07,9999-01-01
d005,Development,99297,Erman,Xinan,1992-06-26,9999-01-01
d005,Development,99371,Vuskovic,Tokuyasu,1985-11-17,9999-01-01
d007,Sales,99400,Decaestecker,Hitomi,1985-09-20,9999-01-01
d007,Sales,99438,Prochazka,Vidar,1988-04-20,9999-01-01
d007,Sales,99443,Woycyznski,Zita,1988-11-10,9999-01-01
d007,Sales,99481,Akaboshi,Arnd,1994-10-23,9999-01-01
d005,Development,99527,Duclos,Feipei,1994-08-12,9999-01-01
d007,Sales,99643,Babu,Beshir,1985-05-03,9999-01-01
d005,Development,99649,Berstel,Danny,1985-11-25,9999-01-01
d007,Sales,99681,Tramer,Henk,1985-07-17,9999-01-01
d005,Development,99703,Berstel,Manton,1991-09-11,9999-01-01
d007,Sales,99719,Ramamoorthy,Sreekrishna,1993-04-09,9999-01-01
d007,Sales,99729,Porenta,Dmitri,1988-06-22,9999-01-01
d005,Development,99771,Lund,Gudjon,1993-05-23,9999-01-01
d005,Development,99779,Taubenfeld,Rasiah,1987-05-06,9999-01-01
d005,Development,99895,Feldmann,Olivera,1994-07-23,9999-01-01
d007,Sales,99972,Schaaf,Jaana,1998-05-07,9999-01-01
d005,Development,100013,Bernardinello,Gunilla,1986-04-10,9999-01-01
d005,Development,100046,Jumpertz,Jayson,1986-06-14,9999-01-01
d005,Development,100101,Egerstedt,Shakhar,1988-05-10,9999-01-01
d005,Development,100138,Prenel,Changho,1988-06-16,9999-01-01
d005,Development,100158,Falby,Ayakannu,1991-02-03,9999-01-01
d005,Development,100169,Angot,Ingmar,1987-01-13,9999-01-01
d005,Development,100180,Lichtner,Ohad,1990-06-16,9999-01-01
d005,Development,100257,Poulakidas,Mahmut,1994-08-28,9999-01-01
d005,Development,100264,Hegner,Jaroslava,1989-11-09,9999-01-01
d005,Development,100349,Jarecki,Gianluca,1988-06-18,9999-01-01
d005,Development,100358,Falby,Lucian,1985-04-17,9999-01-01
d005,Development,100382,Wynblatt,Mariangiola,1988-05-25,9999-01-01
d005,Development,100384,Yurek,Richara,1986-06-03,9999-01-01
d007,Sales,100406,Coors,Yoshinari,1985-10-11,9999-01-01
d005,Development,100428,Einsfeld,Fayez,1987-12-07,9999-01-01
d007,Sales,100444,Itzigehl,Arno,1985-05-15,9999-01-01
d007,Sales,100555,Gecsel,Lucien,1988-08-13,9999-01-01
d005,Development,100583,Schnelling,Goetz,1996-12-19,9999-01-01
d007,Sales,100673,Jiang,Giri,1986-12-31,9999-01-01
d007,Sales,100686,Beausoleil,True,1987-06-14,9999-01-01
d005,Development,100721,Bade,Poornachandra,1995-09-16,9999-01-01
d007,Sales,100746,Rehfuss,Heather,1987-07-08,9999-01-01
d005,Development,100838,Serre,Kristin,1995-03-20,9999-01-01
d005,Development,100853,Coombs,Aris,1988-03-01,9999-01-01
d005,Development,100854,Kaiserswerth,Serge,1988-06-19,9999-01-01
d007,Sales,100933,Taneja,Uli,1986-03-27,9999-01-01
d005,Development,100934,Czaja,Goncalo,1997-01-15,9999-01-01
d005,Development,101034,Tyugu,Elgin,1985-04-14,9999-01-01
d005,Development,101067,Schmittgen,Kerhong,1998-10-12,9999-01-01
d007,Sales,101180,Przulj,Subhada,1985-02-22,9999-01-01
d007,Sales,101240,Perin,Oldrich,1986-01-18,9999-01-01
d005,Development,101331,Hagimont,Tsz,1986-03-01,9999-01-01
d007,Sales,101414,DasSarma,Xiaoheng,1987-05-08,9999-01-01
d005,Development,101428,Muhling,Tiina,1987-05-20,9999-01-01
d007,Sales,101445,Dehkordi,Remzi,1991-05-02,9999-01-01
d005,Development,101470,Champarnaud,Toshiki,1986-12-30,9999-01-01
d005,Development,101558,Tischendorf,Wojceich,1985-02-24,9999-01-01
d005,Development,101559,Kisuki,Rasiah,1986-08-11,9999-01-01
d007,Sales,101608,Mundy,Girolamo,1989-08-31,9999-01-01
d005,Development,101688,Worfolk,Bilhanan,1998-04-16,9999-01-01
d005,Development,101721,Cooke,Hidefumi,1985-08-10,9999-01-01
d005,Development,101778,Peha,Aamer,1991-09-13,9999-01-01
d005,Development,101800,Iwayama,Arlette,1997-01-17,9999-01-01
d005,Development,101808,Hedayat,Atreye,1987-11-18,9999-01-01
d007,Sales,101869,Siprelle,Zhanqiu,1986-12-26,9999-01-01
d005,Development,102011,Lund,Genevieve,1995-11-13,9999-01-01
